DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Cyprus,2020,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2011,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2012,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2013,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2014,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2015,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2016,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2017,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2018,0.18,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2019,0.23,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Czechia,2020,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2011,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2012,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2013,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2014,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2015,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2016,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2017,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2018,0.31,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2019,0.27,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2020,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2011,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2012,0.42,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2013,0.4,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2014,0.42,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2015,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2016,0.46,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2017,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2018,0.57,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2019,0.5,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Denmark,2020,0.49,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2011,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2012,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2013,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2014,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2016,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2017,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2018,0.18,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2019,0.18,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Estonia,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2011,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2012,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2013,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2014,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2015,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2016,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2017,0.26,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2018,0.31,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2019,0.25,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Greece,2020,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2011,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2012,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2013,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2014,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2015,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2016,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2017,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2018,0.26,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2019,0.23,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Spain,2020,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2011,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2012,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2013,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2014,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2015,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2016,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2017,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2018,0.25,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2019,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2020,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2011,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2012,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2013,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2014,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2015,0.13,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2016,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2017,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2018,0.08,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2019,0.15,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Finland,2020,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2011,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2012,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2013,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2014,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2015,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2016,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2017,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2018,0.15,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2019,0.14,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,France,2020,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2011,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2012,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2013,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2014,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2015,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2016,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2017,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2018,0.13,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2019,0.03,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Croatia,2020,0.13,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2011,0.67,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2012,0.66,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2013,0.6,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2014,0.56,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2015,0.61,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2016,0.72,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2017,0.71,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2018,0.87,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2019,0.75,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Hungary,2020,0.81,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2011,0.53,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2012,0.26,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2013,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2014,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2015,0.66,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2016,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2017,0.54,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2018,0.36,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2019,0.29,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Ireland,2020,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2014,0.4,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2017,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2019,0.37,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Iceland,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2011,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2012,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2013,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2014,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2015,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2016,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2017,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2018,0.16,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2019,0.21,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Italy,2020,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2012,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2013,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2015,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Liechtenstein,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2012,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2013,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2015,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2017,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2018,0.16,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2019,0.24,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Lithuania,2020,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2011,0.26,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2012,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Luxembourg,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2011,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2012,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2013,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2015,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2016,0.37,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2017,0.41,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2018,1.13,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2019,0.88,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Latvia,2020,0.46,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Malta,2011,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Malta,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Malta,2013,0.78,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Malta,2014,0.51,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Malta,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Malta,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Total,Less than 65 years,Dementia,Malta,2017,0.5,
